sample	producer	occurrence
NG5636558	Clostridium_bolteae_ATCC_BAA_613	1
NG5636558	Streptococcus_anginosus_1_2_62CV	1
NG5636558	Escherichia_coli_str_K_12_substr_MG1655	1
NG5636558	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636558	Ruminococcus_torques_L2_14	1
NG5636524	Escherichia_coli_O157_H7_str_Sakai	1
NG5636524	Roseburia_hominis_A2_183	1
NG5636524	Eubacterium_hallii_DSM_3353	1
NG5636524	Coprococcus_catus_GD_7	1
NG5636524	Clostridium_difficile_R20291	1
NG5636524	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636524	Escherichia_coli_UTI89_UPEC	1
NG5636524	Clostridium_difficile_NAP07	1
NG5636524	Flavonifractor_plautii_ATCC_29863	1
NG5636524	Anaerostipes_hadrus_DSM_3319	1
NG5636524	Clostridium_difficile_NAP08	1
NG5636524	Butyrivibrio_fibrisolvens_16_4	1
NG5636524	Faecalibacterium_prausnitzii_M21_2	1
NG5636524	Clostridium_sporogenes_ATCC_15579	1
NG5636524	Faecalibacterium_prausnitzii_A2_165	1
NG5636524	Porphyromonas_asaccharolytica_DSM_20707	1
NG5636524	Clostridium_difficile_CD196	1
NG5636524	Eubacterium_hallii_L2_7	1
NG5636524	Faecalibacterium_prausnitzii_SL3_3	1
NG5636524	Roseburia_intestinalis_L1_82	1
NG5636524	Eubacterium_cylindroides_T2_87	1
NG5636524	Eubacterium_cellulosolvens_6	1
NG5636524	Eubacterium_sulci_ATCC_35585	1
NG5636524	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636524	Faecalibacterium_prausnitzii_L2_6	1
NG5636524	Blautia_obeum_ATCC_29174	1
NG5636524	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636524	Escherichia_coli_str_K_12_substr_MG1655	1
NG5636524	Streptococcus_anginosus_1_2_62CV	1
NG5636524	Ruminococcus_torques_L2_14	1
NG5636524	Clostridium_bolteae_ATCC_BAA_613	1
NG5636524	Ruminococcus_obeum_A2_162	1
MH0354	Acidaminococcus_intestini_RyC_MR95	1
MH0354	Acidaminococcus_fermentans_DSM_20731	1
MH0354	Shigella_dysenteriae_Sd197	1
MH0354	Shigella_sonnei_Ss046	1
MH0354	Faecalibacterium_prausnitzii_M21_2	1
MH0354	Faecalibacterium_prausnitzii_SL3_3	1
MH0354	Clostridium_sporogenes_ATCC_15579	1
MH0354	Eubacterium_cellulosolvens_6	1
MH0354	Eubacterium_hallii_DSM_3353	1
MH0354	Anaerostipes_hadrus_DSM_3319	1
MH0354	Porphyromonas_asaccharolytica_DSM_20707	1
MH0354	Flavonifractor_plautii_ATCC_29863	1
MH0354	Faecalibacterium_prausnitzii_A2_165	1
MH0354	Escherichia_albertii_KF1	1
MH0354	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0354	Escherichia_coli_O157_H7_str_Sakai	1
MH0354	Eubacterium_hallii_L2_7	1
MH0354	Eubacterium_cylindroides_T2_87	1
MH0354	Megasphaera_elsdenii_DSM_20460	1
MH0354	Escherichia_albertii_TW07627	1
MH0354	Escherichia_coli_UTI89_UPEC	1
MH0354	Roseburia_intestinalis_L1_82	1
MH0354	Peptostreptococcus_anaerobius_DSM_2949	1
MH0354	Roseburia_hominis_A2_183	1
MH0354	Escherichia_fergusonii_ATCC_35469	1
MH0354	Faecalibacterium_prausnitzii_L2_6	1
MH0354	Coprococcus_catus_GD_7	1
MH0354	Clostridium_bolteae_ATCC_BAA_613	1
MH0354	Bifidobacterium_adolescentis_ATCC_15703	1
MH0354	Escherichia_coli_str_K_12_substr_MG1655	1
MH0354	Blautia_obeum_ATCC_29174	1
MH0354	Ruminococcus_torques_L2_14	1
MH0354	Ruminococcus_obeum_A2_162	1
MH0393	Faecalibacterium_prausnitzii_M21_2	1
MH0393	Faecalibacterium_prausnitzii_SL3_3	1
MH0393	Clostridium_sporogenes_ATCC_15579	1
MH0393	Eubacterium_hallii_DSM_3353	1
MH0393	Anaerostipes_hadrus_DSM_3319	1
MH0393	Flavonifractor_plautii_ATCC_29863	1
MH0393	Faecalibacterium_prausnitzii_A2_165	1
MH0393	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0393	Eubacterium_hallii_L2_7	1
MH0393	Eubacterium_cylindroides_T2_87	1
MH0393	Roseburia_intestinalis_L1_82	1
MH0393	Roseburia_hominis_A2_183	1
MH0393	Faecalibacterium_prausnitzii_L2_6	1
MH0393	Coprococcus_catus_GD_7	1
MH0393	Streptococcus_anginosus_1_2_62CV	1
MH0393	Clostridium_bolteae_ATCC_BAA_613	1
MH0393	Blautia_obeum_ATCC_29174	1
MH0393	Bifidobacterium_adolescentis_ATCC_15703	1
MH0393	Ruminococcus_obeum_A2_162	1
MH0393	Ruminococcus_torques_L2_14	1
NG563654	Acidaminococcus_fermentans_DSM_20731	1
NG563654	Faecalibacterium_prausnitzii_M21_2	1
NG563654	Faecalibacterium_prausnitzii_SL3_3	1
NG563654	Clostridium_sporogenes_ATCC_15579	1
NG563654	Filifactor_alocis_ATCC_35896	1
NG563654	Clostridium_difficile_CD196	1
NG563654	Eubacterium_cellulosolvens_6	1
NG563654	Eubacterium_hallii_DSM_3353	1
NG563654	Anaerostipes_hadrus_DSM_3319	1
NG563654	Flavonifractor_plautii_ATCC_29863	1
NG563654	Eubacterium_sulci_ATCC_35585	1
NG563654	Faecalibacterium_prausnitzii_A2_165	1
NG563654	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG563654	Eubacterium_hallii_L2_7	1
NG563654	Eubacterium_cylindroides_T2_87	1
NG563654	Clostridium_difficile_R20291	1
NG563654	Roseburia_intestinalis_L1_82	1
NG563654	Peptostreptococcus_anaerobius_DSM_2949	1
NG563654	Clostridium_difficile_NAP07	1
NG563654	Roseburia_hominis_A2_183	1
NG563654	Clostridium_difficile_NAP08	1
NG563654	Butyrivibrio_fibrisolvens_16_4	1
NG563654	Faecalibacterium_prausnitzii_L2_6	1
NG563654	Coprococcus_catus_GD_7	1
NG563654	Ruminococcus_torques_L2_14	1
NG563654	Bifidobacterium_adolescentis_ATCC_15703	1
NG563654	Blautia_obeum_ATCC_29174	1
NG563654	Clostridium_bolteae_ATCC_BAA_613	1
NG563654	Ruminococcus_obeum_A2_162	1
NG563654	Streptococcus_cristatus_ATCC_51100	1
MH0077	Roseburia_hominis_A2_183	1
MH0077	Eubacterium_hallii_DSM_3353	1
MH0077	Coprococcus_catus_GD_7	1
MH0077	Clostridium_difficile_R20291	1
MH0077	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0077	Clostridium_difficile_NAP07	1
MH0077	Flavonifractor_plautii_ATCC_29863	1
MH0077	Anaerostipes_hadrus_DSM_3319	1
MH0077	Clostridium_difficile_NAP08	1
MH0077	Butyrivibrio_fibrisolvens_16_4	1
MH0077	Faecalibacterium_prausnitzii_M21_2	1
MH0077	Clostridium_sporogenes_ATCC_15579	1
MH0077	Faecalibacterium_prausnitzii_A2_165	1
MH0077	Clostridium_difficile_CD196	1
MH0077	Eubacterium_hallii_L2_7	1
MH0077	Faecalibacterium_prausnitzii_SL3_3	1
MH0077	Roseburia_intestinalis_L1_82	1
MH0077	Eubacterium_cylindroides_T2_87	1
MH0077	Eubacterium_cellulosolvens_6	1
MH0077	Peptostreptococcus_anaerobius_DSM_2949	1
MH0077	Faecalibacterium_prausnitzii_L2_6	1
MH0077	Ruminococcus_obeum_A2_162	1
MH0077	Blautia_obeum_ATCC_29174	1
MH0077	Clostridium_bolteae_ATCC_BAA_613	1
MH0077	Ruminococcus_torques_L2_14	1
MH0077	Bifidobacterium_adolescentis_ATCC_15703	1
MH0396	Escherichia_coli_O157_H7_str_Sakai	1
MH0396	Roseburia_hominis_A2_183	1
MH0396	Fusobacterium_nucleatum_subsp_animalis_3_1_33	1
MH0396	Finegoldia_magna_ATCC_29328	1
MH0396	Eubacterium_hallii_DSM_3353	1
MH0396	Coprococcus_catus_GD_7	1
MH0396	Shigella_dysenteriae_Sd197	1
MH0396	Clostridium_difficile_R20291	1
MH0396	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0396	Shigella_sonnei_Ss046	1
MH0396	Fusobacterium_nucleatum_subsp_animalis_7_1	1
MH0396	Fusobacterium_nucleatum_subsp_vincentii_4_1_13	1
MH0396	Fusobacterium_nucleatum_subsp_vincentii_3_1_36A2	1
MH0396	Escherichia_coli_UTI89_UPEC	1
MH0396	Clostridium_difficile_NAP07	1
MH0396	Flavonifractor_plautii_ATCC_29863	1
MH0396	Anaerostipes_hadrus_DSM_3319	1
MH0396	Clostridium_difficile_NAP08	1
MH0396	Filifactor_alocis_ATCC_35896	1
MH0396	Butyrivibrio_fibrisolvens_16_4	1
MH0396	Faecalibacterium_prausnitzii_M21_2	1
MH0396	Acidaminococcus_intestini_RyC_MR95	1
MH0396	Clostridium_sporogenes_ATCC_15579	1
MH0396	Fusobacterium_nucleatum_subsp_vincentii_3_1_27	1
MH0396	Fusobacterium_nucleatum_subsp_animalis_D11	1
MH0396	Clostridium_butyricum_DSM_10702	1
MH0396	Faecalibacterium_prausnitzii_A2_165	1
MH0396	Porphyromonas_asaccharolytica_DSM_20707	1
MH0396	Clostridium_difficile_CD196	1
MH0396	Escherichia_fergusonii_ATCC_35469	1
MH0396	Acidaminococcus_fermentans_DSM_20731	1
MH0396	Megasphaera_elsdenii_DSM_20460	1
MH0396	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0396	Eubacterium_hallii_L2_7	1
MH0396	Faecalibacterium_prausnitzii_SL3_3	1
MH0396	Roseburia_intestinalis_L1_82	1
MH0396	Fusobacterium_nucleatum_subsp_nucleatum_ATCC_25586	1
MH0396	Eubacterium_cylindroides_T2_87	1
MH0396	Eubacterium_cellulosolvens_6	1
MH0396	Eubacterium_sulci_ATCC_35585	1
MH0396	Peptostreptococcus_anaerobius_DSM_2949	1
MH0396	Faecalibacterium_prausnitzii_L2_6	1
MH0396	Blautia_obeum_ATCC_29174	1
MH0396	Escherichia_coli_str_K_12_substr_MG1655	1
MH0396	Ruminococcus_torques_L2_14	1
MH0396	Ruminococcus_obeum_A2_162	1
MH0396	Clostridium_bolteae_ATCC_BAA_613	1
MH0349	Roseburia_hominis_A2_183	1
MH0349	Eubacterium_hallii_DSM_3353	1
MH0349	Coprococcus_catus_GD_7	1
MH0349	Clostridium_difficile_R20291	1
MH0349	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0349	Clostridium_difficile_NAP07	1
MH0349	Flavonifractor_plautii_ATCC_29863	1
MH0349	Anaerostipes_hadrus_DSM_3319	1
MH0349	Clostridium_difficile_NAP08	1
MH0349	Butyrivibrio_fibrisolvens_16_4	1
MH0349	Faecalibacterium_prausnitzii_M21_2	1
MH0349	Clostridium_sporogenes_ATCC_15579	1
MH0349	Faecalibacterium_prausnitzii_A2_165	1
MH0349	Clostridium_difficile_CD196	1
MH0349	Acidaminococcus_fermentans_DSM_20731	1
MH0349	Eubacterium_hallii_L2_7	1
MH0349	Faecalibacterium_prausnitzii_SL3_3	1
MH0349	Roseburia_intestinalis_L1_82	1
MH0349	Eubacterium_cylindroides_T2_87	1
MH0349	Brachyspira_pilosicoli_B2904	1
MH0349	Eubacterium_cellulosolvens_6	1
MH0349	Eubacterium_sulci_ATCC_35585	1
MH0349	Peptostreptococcus_anaerobius_DSM_2949	1
MH0349	Faecalibacterium_prausnitzii_L2_6	1
MH0349	Blautia_obeum_ATCC_29174	1
MH0349	Bifidobacterium_adolescentis_ATCC_15703	1
MH0349	Ruminococcus_torques_L2_14	1
MH0349	Ruminococcus_obeum_A2_162	1
MH0349	Clostridium_bolteae_ATCC_BAA_613	1
NG5636384	Acidaminococcus_fermentans_DSM_20731	1
NG5636384	Faecalibacterium_prausnitzii_M21_2	1
NG5636384	Faecalibacterium_prausnitzii_SL3_3	1
NG5636384	Clostridium_sporogenes_ATCC_15579	1
NG5636384	Clostridium_difficile_CD196	1
NG5636384	Eubacterium_cellulosolvens_6	1
NG5636384	Eubacterium_hallii_DSM_3353	1
NG5636384	Anaerostipes_hadrus_DSM_3319	1
NG5636384	Porphyromonas_asaccharolytica_DSM_20707	1
NG5636384	Flavonifractor_plautii_ATCC_29863	1
NG5636384	Faecalibacterium_prausnitzii_A2_165	1
NG5636384	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636384	Eubacterium_hallii_L2_7	1
NG5636384	Eubacterium_cylindroides_T2_87	1
NG5636384	Clostridium_difficile_R20291	1
NG5636384	Roseburia_intestinalis_L1_82	1
NG5636384	Clostridium_difficile_NAP07	1
NG5636384	Roseburia_hominis_A2_183	1
NG5636384	Clostridium_difficile_NAP08	1
NG5636384	Faecalibacterium_prausnitzii_L2_6	1
NG5636384	Coprococcus_catus_GD_7	1
NG5636384	Streptococcus_anginosus_1_2_62CV	1
NG5636384	Blautia_obeum_ATCC_29174	1
NG5636384	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636384	Ruminococcus_torques_L2_14	1
NG5636384	Clostridium_bolteae_ATCC_BAA_613	1
NG5636384	Ruminococcus_obeum_A2_162	1
MH0328	Escherichia_coli_O157_H7_str_Sakai	1
MH0328	Roseburia_hominis_A2_183	1
MH0328	Eubacterium_hallii_DSM_3353	1
MH0328	Klebsiella_oxytoca_KCTC_1686	1
MH0328	Coprococcus_catus_GD_7	1
MH0328	Shigella_dysenteriae_Sd197	1
MH0328	Clostridium_difficile_R20291	1
MH0328	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0328	Shigella_sonnei_Ss046	1
MH0328	Escherichia_coli_UTI89_UPEC	1
MH0328	Clostridium_difficile_NAP07	1
MH0328	Flavonifractor_plautii_ATCC_29863	1
MH0328	Anaerostipes_hadrus_DSM_3319	1
MH0328	Clostridium_difficile_NAP08	1
MH0328	Butyrivibrio_fibrisolvens_16_4	1
MH0328	Faecalibacterium_prausnitzii_M21_2	1
MH0328	Clostridium_sporogenes_ATCC_15579	1
MH0328	Faecalibacterium_prausnitzii_A2_165	1
MH0328	Clostridium_difficile_CD196	1
MH0328	Escherichia_fergusonii_ATCC_35469	1
MH0328	Acidaminococcus_fermentans_DSM_20731	1
MH0328	Megasphaera_elsdenii_DSM_20460	1
MH0328	Porphyromonas_gingivalis_W83	1
MH0328	Eubacterium_hallii_L2_7	1
MH0328	Faecalibacterium_prausnitzii_SL3_3	1
MH0328	Roseburia_intestinalis_L1_82	1
MH0328	Eubacterium_cylindroides_T2_87	1
MH0328	Eubacterium_cellulosolvens_6	1
MH0328	Eubacterium_sulci_ATCC_35585	1
MH0328	Peptostreptococcus_anaerobius_DSM_2949	1
MH0328	Faecalibacterium_prausnitzii_L2_6	1
MH0328	Ruminococcus_obeum_A2_162	1
MH0328	Ruminococcus_torques_L2_14	1
MH0328	Blautia_obeum_ATCC_29174	1
MH0328	Bifidobacterium_adolescentis_ATCC_15703	1
MH0328	Clostridium_bolteae_ATCC_BAA_613	1
MH0328	Escherichia_coli_str_K_12_substr_MG1655	1
MH0276	Clostridium_botulinum_F_str_230613	1
MH0276	Acidaminococcus_intestini_RyC_MR95	1
MH0276	Acidaminococcus_fermentans_DSM_20731	1
MH0276	Finegoldia_magna_ATCC_29328	1
MH0276	Faecalibacterium_prausnitzii_M21_2	1
MH0276	Faecalibacterium_prausnitzii_SL3_3	1
MH0276	Eubacterium_limosum_KIST612	1
MH0276	Clostridium_sporogenes_ATCC_15579	1
MH0276	Filifactor_alocis_ATCC_35896	1
MH0276	Clostridium_difficile_CD196	1
MH0276	Eubacterium_cellulosolvens_6	1
MH0276	Eubacterium_hallii_DSM_3353	1
MH0276	Clostridium_botulinum_A_str_Hall	1
MH0276	Clostridium_sordellii_ATCC_9714	1
MH0276	Anaerostipes_hadrus_DSM_3319	1
MH0276	Porphyromonas_asaccharolytica_DSM_20707	1
MH0276	Flavonifractor_plautii_ATCC_29863	1
MH0276	Eubacterium_sulci_ATCC_35585	1
MH0276	Faecalibacterium_prausnitzii_A2_165	1
MH0276	Clostridium_butyricum_DSM_10702	1
MH0276	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0276	Clostridium_tyrobutyricum_DSM_2637	1
MH0276	Eubacterium_hallii_L2_7	1
MH0276	Clostridium_botulinum_E1_str_BoNT_E_Beluga	1
MH0276	Eubacterium_cylindroides_T2_87	1
MH0276	Megasphaera_elsdenii_DSM_20460	1
MH0276	Clostridium_difficile_R20291	1
MH0276	Clostridium_perfringens_ATCC_13124	1
MH0276	Clostridium_botulinum_A_str_ATCC_3502	1
MH0276	Clostridium_botulinum_Bf	1
MH0276	Roseburia_intestinalis_L1_82	1
MH0276	Peptostreptococcus_anaerobius_DSM_2949	1
MH0276	Anaerococcus_prevotii_DSM_20548	1
MH0276	Porphyromonas_gingivalis_W83	1
MH0276	Clostridium_difficile_NAP07	1
MH0276	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0276	Roseburia_hominis_A2_183	1
MH0276	Clostridium_botulinum_A_str_ATCC_19397	1
MH0276	Clostridium_acetobutylicum_ATCC_824	1
MH0276	Clostridium_difficile_NAP08	1
MH0276	Butyrivibrio_fibrisolvens_16_4	1
MH0276	Tannerella_forsythia_ATCC_43037	1
MH0276	Faecalibacterium_prausnitzii_L2_6	1
MH0276	Coprococcus_catus_GD_7	1
MH0276	Clostridium_bolteae_ATCC_BAA_613	1
MH0276	Ruminococcus_torques_L2_14	1
MH0276	Ruminococcus_obeum_A2_162	1
MH0276	Blautia_obeum_ATCC_29174	1
MH0276	Bifidobacterium_adolescentis_ATCC_15703	1
MH0276	Streptococcus_cristatus_ATCC_51100	1
NG5636349	Roseburia_hominis_A2_183	1
NG5636349	Eubacterium_hallii_DSM_3353	1
NG5636349	Coprococcus_catus_GD_7	1
NG5636349	Clostridium_difficile_R20291	1
NG5636349	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636349	Clostridium_difficile_NAP07	1
NG5636349	Flavonifractor_plautii_ATCC_29863	1
NG5636349	Anaerostipes_hadrus_DSM_3319	1
NG5636349	Clostridium_difficile_NAP08	1
NG5636349	Faecalibacterium_prausnitzii_M21_2	1
NG5636349	Clostridium_sporogenes_ATCC_15579	1
NG5636349	Faecalibacterium_prausnitzii_A2_165	1
NG5636349	Clostridium_difficile_CD196	1
NG5636349	Eubacterium_hallii_L2_7	1
NG5636349	Faecalibacterium_prausnitzii_SL3_3	1
NG5636349	Roseburia_intestinalis_L1_82	1
NG5636349	Eubacterium_cylindroides_T2_87	1
NG5636349	Eubacterium_cellulosolvens_6	1
NG5636349	Faecalibacterium_prausnitzii_L2_6	1
NG5636349	Ruminococcus_obeum_A2_162	1
NG5636349	Clostridium_bolteae_ATCC_BAA_613	1
NG5636349	Streptococcus_constellatus_subsp_constellatus_SK53	1
NG5636349	Streptococcus_constellatus_subsp_pharyngis_SK1060	1
NG5636349	Streptococcus_anginosus_1_2_62CV	1
NG5636349	Blautia_obeum_ATCC_29174	1
NG5636349	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636349	Ruminococcus_torques_L2_14	1
MH0451	Fusobacterium_gonidiaformans_3_1_5R	1
MH0451	Acidaminococcus_fermentans_DSM_20731	1
MH0451	Finegoldia_magna_ATCC_29328	1
MH0451	Faecalibacterium_prausnitzii_M21_2	1
MH0451	Faecalibacterium_prausnitzii_SL3_3	1
MH0451	Eubacterium_limosum_KIST612	1
MH0451	Clostridium_sporogenes_ATCC_15579	1
MH0451	Filifactor_alocis_ATCC_35896	1
MH0451	Clostridium_difficile_CD196	1
MH0451	Eubacterium_cellulosolvens_6	1
MH0451	Eubacterium_hallii_DSM_3353	1
MH0451	Clostridium_sordellii_ATCC_9714	1
MH0451	Anaerostipes_hadrus_DSM_3319	1
MH0451	Flavonifractor_plautii_ATCC_29863	1
MH0451	Eubacterium_sulci_ATCC_35585	1
MH0451	Faecalibacterium_prausnitzii_A2_165	1
MH0451	Clostridium_butyricum_DSM_10702	1
MH0451	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0451	Eubacterium_hallii_L2_7	1
MH0451	Eubacterium_cylindroides_T2_87	1
MH0451	Fusobacterium_gonidiaformans_ATCC_25563	1
MH0451	Megasphaera_elsdenii_DSM_20460	1
MH0451	Clostridium_difficile_R20291	1
MH0451	Clostridium_perfringens_ATCC_13124	1
MH0451	Roseburia_intestinalis_L1_82	1
MH0451	Peptostreptococcus_anaerobius_DSM_2949	1
MH0451	Porphyromonas_gingivalis_W83	1
MH0451	Clostridium_difficile_NAP07	1
MH0451	Clostridium_butyricum_E4_str_BoNT_E_BL5262	1
MH0451	Roseburia_hominis_A2_183	1
MH0451	Clostridium_difficile_NAP08	1
MH0451	Butyrivibrio_fibrisolvens_16_4	1
MH0451	Faecalibacterium_prausnitzii_L2_6	1
MH0451	Coprococcus_catus_GD_7	1
MH0451	Bifidobacterium_adolescentis_ATCC_15703	1
MH0451	Blautia_obeum_ATCC_29174	1
MH0451	Ruminococcus_torques_L2_14	1
MH0451	Clostridium_bolteae_ATCC_BAA_613	1
MH0451	Ruminococcus_obeum_A2_162	1
MH0114	Roseburia_hominis_A2_183	1
MH0114	Eubacterium_hallii_DSM_3353	1
MH0114	Coprococcus_catus_GD_7	1
MH0114	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0114	Flavonifractor_plautii_ATCC_29863	1
MH0114	Anaerostipes_hadrus_DSM_3319	1
MH0114	Faecalibacterium_prausnitzii_M21_2	1
MH0114	Clostridium_sporogenes_ATCC_15579	1
MH0114	Faecalibacterium_prausnitzii_A2_165	1
MH0114	Eubacterium_hallii_L2_7	1
MH0114	Faecalibacterium_prausnitzii_SL3_3	1
MH0114	Roseburia_intestinalis_L1_82	1
MH0114	Eubacterium_cylindroides_T2_87	1
MH0114	Faecalibacterium_prausnitzii_L2_6	1
MH0114	Ruminococcus_torques_L2_14	1
MH0114	Bifidobacterium_adolescentis_ATCC_15703	1
MH0114	Ruminococcus_obeum_A2_162	1
MH0114	Blautia_obeum_ATCC_29174	1
NG5636244	Escherichia_coli_O157_H7_str_Sakai	1
NG5636244	Roseburia_hominis_A2_183	1
NG5636244	Eubacterium_hallii_DSM_3353	1
NG5636244	Coprococcus_catus_GD_7	1
NG5636244	Shigella_dysenteriae_Sd197	1
NG5636244	Clostridium_difficile_R20291	1
NG5636244	Citrobacter_koseri_ATCC_BAA_895	1
NG5636244	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636244	Shigella_sonnei_Ss046	1
NG5636244	Escherichia_coli_UTI89_UPEC	1
NG5636244	Clostridium_difficile_NAP07	1
NG5636244	Flavonifractor_plautii_ATCC_29863	1
NG5636244	Anaerostipes_hadrus_DSM_3319	1
NG5636244	Clostridium_difficile_NAP08	1
NG5636244	Faecalibacterium_prausnitzii_M21_2	1
NG5636244	Clostridium_sporogenes_ATCC_15579	1
NG5636244	Faecalibacterium_prausnitzii_A2_165	1
NG5636244	Clostridium_difficile_CD196	1
NG5636244	Escherichia_fergusonii_ATCC_35469	1
NG5636244	Eubacterium_hallii_L2_7	1
NG5636244	Faecalibacterium_prausnitzii_SL3_3	1
NG5636244	Roseburia_intestinalis_L1_82	1
NG5636244	Escherichia_albertii_TW07627	1
NG5636244	Eubacterium_cylindroides_T2_87	1
NG5636244	Escherichia_albertii_KF1	1
NG5636244	Eubacterium_cellulosolvens_6	1
NG5636244	Eubacterium_sulci_ATCC_35585	1
NG5636244	Peptostreptococcus_anaerobius_DSM_2949	1
NG5636244	Faecalibacterium_prausnitzii_L2_6	1
NG5636244	Blautia_obeum_ATCC_29174	1
NG5636244	Escherichia_coli_str_K_12_substr_MG1655	1
NG5636244	Bifidobacterium_adolescentis_ATCC_15703	1
NG5636244	Ruminococcus_torques_L2_14	1
NG5636244	Ruminococcus_obeum_A2_162	1
NG5636244	Streptococcus_anginosus_1_2_62CV	1
NG5636244	Clostridium_bolteae_ATCC_BAA_613	1
MH0129	Roseburia_hominis_A2_183	1
MH0129	Eubacterium_hallii_DSM_3353	1
MH0129	Coprococcus_catus_GD_7	1
MH0129	Odoribacter_splanchnicus_1651_6_DSM_20712	1
MH0129	Flavonifractor_plautii_ATCC_29863	1
MH0129	Anaerostipes_hadrus_DSM_3319	1
MH0129	Faecalibacterium_prausnitzii_M21_2	1
MH0129	Clostridium_sporogenes_ATCC_15579	1
MH0129	Faecalibacterium_prausnitzii_A2_165	1
MH0129	Eubacterium_hallii_L2_7	1
MH0129	Faecalibacterium_prausnitzii_SL3_3	1
MH0129	Roseburia_intestinalis_L1_82	1
MH0129	Eubacterium_cylindroides_T2_87	1
MH0129	Faecalibacterium_prausnitzii_L2_6	1
MH0129	Ruminococcus_torques_L2_14	1
MH0129	Bifidobacterium_adolescentis_ATCC_15703	1
MH0129	Ruminococcus_obeum_A2_162	1
MH0129	Blautia_obeum_ATCC_29174	1
NG563660	Acidaminococcus_fermentans_DSM_20731	1
NG563660	Faecalibacterium_prausnitzii_M21_2	1
NG563660	Faecalibacterium_prausnitzii_SL3_3	1
NG563660	Clostridium_sporogenes_ATCC_15579	1
NG563660	Clostridium_difficile_CD196	1
NG563660	Eubacterium_cellulosolvens_6	1
NG563660	Eubacterium_hallii_DSM_3353	1
NG563660	Anaerostipes_hadrus_DSM_3319	1
NG563660	Flavonifractor_plautii_ATCC_29863	1
NG563660	Eubacterium_sulci_ATCC_35585	1
NG563660	Faecalibacterium_prausnitzii_A2_165	1
NG563660	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG563660	Eubacterium_hallii_L2_7	1
NG563660	Eubacterium_cylindroides_T2_87	1
NG563660	Clostridium_difficile_R20291	1
NG563660	Roseburia_intestinalis_L1_82	1
NG563660	Peptostreptococcus_anaerobius_DSM_2949	1
NG563660	Porphyromonas_gingivalis_W83	1
NG563660	Clostridium_difficile_NAP07	1
NG563660	Roseburia_hominis_A2_183	1
NG563660	Clostridium_difficile_NAP08	1
NG563660	Butyrivibrio_fibrisolvens_16_4	1
NG563660	Faecalibacterium_prausnitzii_L2_6	1
NG563660	Coprococcus_catus_GD_7	1
NG563660	Clostridium_bolteae_ATCC_BAA_613	1
NG563660	Bifidobacterium_adolescentis_ATCC_15703	1
NG563660	Ruminococcus_obeum_A2_162	1
NG563660	Blautia_obeum_ATCC_29174	1
NG563660	Ruminococcus_torques_L2_14	1
NG5636646	Faecalibacterium_prausnitzii_M21_2	1
NG5636646	Faecalibacterium_prausnitzii_SL3_3	1
NG5636646	Eubacterium_hallii_DSM_3353	1
NG5636646	Anaerostipes_hadrus_DSM_3319	1
NG5636646	Flavonifractor_plautii_ATCC_29863	1
NG5636646	Faecalibacterium_prausnitzii_A2_165	1
NG5636646	Odoribacter_splanchnicus_1651_6_DSM_20712	1
NG5636646	Eubacterium_hallii_L2_7	1
NG5636646	Eubacterium_cylindroides_T2_87	1
NG5636646	Roseburia_intestinalis_L1_82	1
NG5636646	Roseburia_hominis_A2_183	1
NG5636646	Faecalibacterium_prausnitzii_L2_6	1
NG5636646	Coprococcus_catus_GD_7	1
NG5636646	Ruminococcus_torques_L2_14	1
NG5636646	Ruminococcus_obeum_A2_162	1
NG5636646	Blautia_obeum_ATCC_29174	1
NG5636646	Clostridium_bolteae_ATCC_BAA_613	1
NG5636334	Faecalibacterium_prausnitzii_M21_2	1
NG5636334	Faecalibacterium_prausnitzii_SL3_3	1
NG5636334	Clostridium_sporogenes_ATCC_15579	1
NG5636334	Clostridium_difficile_CD196	1
NG5636334	Eubacterium_cellulosolvens_6	1
NG5636334	Eubacterium_hallii_DSM_3353	1
NG5636334	Anaerostipes_hadrus_DSM_3319	1
NG5636334	Flavonifractor_plautii_ATCC_29863	1
NG5636334	Eubacterium_sulci_ATCC_35585	1
NG5636334	Faecalibacterium_prausnitzii_A2_165	1
